"","F_X_to_Y","F_Y_to_X","SMBB_X_to_Y","SMBB_Y_to_X","AR sieve_X_to_Y","AR sieve_Y_to_X","R.Wald_X_to_Y","R.Wald_Y_to_X","TY_X_to_Y","TY_Y_to_X"
"28023",0,3.43637782491042e-06,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.24783926392675e-65,0.00518412083309701,0,3.73565543607833e-06
"28024",0,0.505608408387319,0.0099009900990099,0.178217821782178,0.0099009900990099,0.554455445544555,4.43249173723188e-118,0.371576409876853,0,0.505608408387361
"28026",0,0.217782426299587,0.0099009900990099,0.099009900990099,0.0099009900990099,0.287128712871287,1.58488672671514e-127,0.232281120846425,0,0.265475247470019
"28031",0,5.63965527196115e-12,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,4.39876875684004e-115,9.21830639626089e-08,0,5.6396552719651e-12
"28033",4.88009350556121e-296,1.49748993749633e-07,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.79512813903035e-67,0.000780731203452242,1.02571204350015e-296,1.53314185630248e-07
"28039",1.62402407303051e-262,2.46142088464341e-23,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.51529312750349e-61,1.93198851479964e-14,1.13259483475253e-262,2.98572375776257e-23
"28040",0,9.961533682112e-17,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,4.78500165990074e-67,5.15727332430093e-13,0,9.96153368212323e-17
"28043",0,8.15611652224177e-06,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,1.25941375830165e-96,0.0219564878467176,0,4.06341145684757e-06
"28044",0,0.103132752831116,0.0099009900990099,0.306930693069307,0.0099009900990099,0.0891089108910891,1.33959056171762e-73,0.701602983352035,0,0.089109644575848
"28046",0,2.97979766883509e-05,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,6.89067696549994e-148,0.00679383107745843,0,2.97979766883264e-05
"28048",0,3.41560781438464e-05,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,8.54311844717565e-55,0.026346685340683,0,3.41560781438667e-05
"28050",0,0.00295776897375197,0.0099009900990099,0.0693069306930693,0.0099009900990099,0.0198019801980198,9.57254531721813e-121,0.108424707684338,0,0.00295776897375407
"28052",0,0.000490589664722841,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.52822525920078e-131,0.00943524341205159,0,0.00040871821626552
"28055",0,3.44818989631513e-08,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,9.65294256498495e-51,4.86862078747709e-07,0,3.44818989631358e-08
"28056",0,0.00823202458396774,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,9.76094262159714e-99,0.00821898737302241,0,0.00823202458396199
"28060",2.20208117894237e-272,3.48954193642771e-05,0.0099009900990099,0.0297029702970297,0.0099009900990099,0.0099009900990099,2.88067698300335e-23,0.0133975975659222,1.30622879234792e-271,7.00043339771861e-05
"28066",0,5.53440645996674e-20,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.43472455796331e-77,7.53115628810815e-10,0,1.35911979404792e-19
"28067",0,0.197826855525218,0.0099009900990099,0.297029702970297,0.0099009900990099,0.188118811881188,1.28038603950738e-151,0.590899607138904,0,0.197826855525144
"28072",0,0.000181739687714629,0.0099009900990099,0.099009900990099,0.0099009900990099,0.0198019801980198,8.42186941392115e-37,0.0092953698357498,0,0.000181739687714568
"28074",0,0.229374192095903,0.0099009900990099,0.118811881188119,0.0099009900990099,0.257425742574257,1.4452482931341e-155,0.278640307770873,0,0.229374192095862
"28080",0,5.1349426582902e-11,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,5.59190015738777e-121,1.4125475094031e-06,0,7.11053428989043e-11
"28081",2.6811575106764e-280,1.27354882342943e-20,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,3.17379500576521e-44,1.85857342524102e-13,4.76450530613274e-277,7.76816512138516e-20
"28082",0,0.0998332226936718,0.0099009900990099,0.178217821782178,0.0099009900990099,0.128712871287129,2.00229325577145e-143,0.0960198097627952,0,0.0998332226937049
"28085",0,0.00262821059786966,0.0099009900990099,0.0594059405940594,0.0099009900990099,0.0099009900990099,8.96006810730018e-165,0.0798526276539493,0,0.00262821059787086
"28091",0,0.000726776228129565,0.0099009900990099,0.297029702970297,0.0099009900990099,0.0198019801980198,4.27800216010408e-84,0.149794334678073,0,0.000541557536133321
"28093",0,0.492895133561434,0.0099009900990099,0.346534653465347,0.0099009900990099,0.544554455445545,2.37110107690605e-124,0.519670011703946,0,0.492895133561474
"28115",5.53850172481361e-199,1.70764356306949e-18,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.68351052581056e-51,2.90996613992364e-10,4.29762693536161e-195,8.23334819534308e-18
"28116",0,3.35546351065677e-07,0.0099009900990099,0.0693069306930693,0.0099009900990099,0.0099009900990099,6.28313500409847e-54,0.000343876867715072,0,1.96230775085428e-06
"28117",0,0.00180727349824124,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.0099009900990099,9.72004652274955e-58,0.105494259148645,0,0.00180727349824158
"29002",0,0.00251070843643328,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0198019801980198,4.00685080372228e-78,0.00350234190226088,0,0.00213594657955602
"29003",0,4.14700689665243e-09,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,9.49096818490196e-38,8.25767592048979e-07,0,4.41095176326486e-09
"29005",0,0.0510137999761088,0.0099009900990099,0.0693069306930693,0.0099009900990099,0.0792079207920792,9.45749420850845e-52,0.421398819718407,0,0.0519081926251071
"29009",0,0.000102032274829316,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.55708974552206e-36,0.00016060169698339,0,0.00010203227482921
"30001",0,0.21653317593992,0.0099009900990099,0.099009900990099,0.0099009900990099,0.217821782178218,1.0047304705308e-87,0.13804148838683,0,0.266993985822797
"30004",0,0.00733581238128983,0.0099009900990099,0.0594059405940594,0.0099009900990099,0.0198019801980198,1.14128260045295e-70,0.0664351629146492,0,0.0073358123812878
"30005",0,0.607699603219655,0.0099009900990099,0.346534653465347,0.0099009900990099,0.574257425742574,6.87210301090781e-40,0.496743497916824,0,0.638564256480839
"30011",0,0.118813332121269,0.0099009900990099,0.217821782178218,0.0099009900990099,0.118811881188119,2.29762902215865e-55,0.352848909971935,0,0.128987833543766
"30012",0,0.00288009114470539,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,3.64780189261645e-58,0.00770699556653733,0,0.00288009114470575
"30014",0,0.176707725858804,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.227722772277228,1.96134930464364e-25,0.321592109352077,0,0.176707725858846
"30015",0,0.366103672528952,0.0099009900990099,0.257425742574257,0.0099009900990099,0.386138613861386,2.18108220372474e-57,0.145525712767393,0,0.351424890044216
"3003",0,2.89286759511797e-56,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,5.55557918459154e-149,1.11213635125242e-29,0,2.89286759512261e-56
"31002",0,0.286934299858918,0.0099009900990099,0.108910891089109,0.0099009900990099,0.316831683168317,4.77368039909612e-57,0.0731486934852648,0,0.286934299858989
"31006",2.0854510910959e-320,0.92219927395742,0.0099009900990099,0.920792079207921,0.0099009900990099,0.891089108910891,1.22464038924319e-43,0.752399861639306,2.22428353757729e-320,0.896854853758067
"31010",0,0.338171658865196,0.0099009900990099,0.455445544554455,0.0099009900990099,0.287128712871287,2.50372270534472e-62,0.369819016106809,0,0.338171658865125
"31021",0,0.173223646642399,0.0099009900990099,0.0594059405940594,0.0099009900990099,0.207920792079208,3.37017237021931e-111,0.165030189135185,0,0.173864010568112
"31023",6.71483363870446e-188,2.39720029622207e-06,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.72221407851465e-28,7.28969366534456e-05,6.71483363870824e-188,2.39720029622157e-06
"31025",0,0.000284637194678907,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.37678819067274e-57,0.000102654897215766,0,0.000284637194678782
"32003",0,0.00277684934889265,0.0099009900990099,0.0792079207920792,0.0099009900990099,0.0297029702970297,1.31261021765229e-28,0.0930423404358208,0,0.00262106940144264
"32004",0,0.0012046626321167,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0198019801980198,5.3282284485294e-66,0.0129079510524707,0,0.00120466263211622
"32006",0,0.000155177529676673,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.28792909124237e-109,0.000734167772240566,0,0.000155177529676809
"32008",0,1.7792980133478e-06,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.27697327765302e-78,5.17230686197732e-05,0,1.77929801334781e-06
"33006",0,0.571797026730933,0.0099009900990099,0.267326732673267,0.0099009900990099,0.633663366336634,2.05341143770025e-198,0.396654997544579,0,0.544112161646422
"33007",0,0.00988176719113493,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0495049504950495,5.40248653442231e-107,0.0126412573334866,0,0.0095232214795502
"33012",0,0.0236924010321991,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0495049504950495,7.87389042249655e-70,0.00743023328820561,0,0.0236924010321958
"33013",0,0.385409182148362,0.0099009900990099,0.0792079207920792,0.0099009900990099,0.396039603960396,2.81090979778452e-96,0.237758924819934,0,0.385409182148325
"33014",0,0.124038064655958,0.0099009900990099,0.0297029702970297,0.0099009900990099,0.128712871287129,8.89700211111847e-137,0.0518990920842942,0,0.126485537810027
"33018",0,0.000710025271347603,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,1.24500614082813e-81,0.0982955565863446,0,0.000710025271347771
"33019",0,0.868427033837327,0.0099009900990099,0.732673267326733,0.0099009900990099,0.861386138613861,2.53830894341478e-154,0.711170985822951,0,0.907327318511806
"33020",0,0.332403691407125,0.0099009900990099,0.267326732673267,0.0099009900990099,0.346534653465347,1.07836272510566e-29,0.238354983150774,0,0.27808386304934
"33021",0,0.0302047270248538,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0297029702970297,5.40969706855342e-72,0.113333778703822,0,0.0302047270248592
"33022",0,0.00809091225526655,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0297029702970297,1.37756239629418e-142,0.0181109828795551,0,0.00653115314589793
"33023",0,0.0756984477017475,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.0693069306930693,5.4192120511172e-55,0.0301881124846146,0,0.0756984477017744
"33024",0,0.0110128757803051,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0297029702970297,8.07297039816088e-78,0.00714523505521162,0,0.0107806994168383
"33026",0,0.256468975841602,0.0099009900990099,0.128712871287129,0.0099009900990099,0.316831683168317,1.13841210074517e-119,0.296532380637908,0,0.256468975841622
"33028",0,0.0643597729143435,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.0891089108910891,6.2730098060433e-98,0.118623792710097,0,0.0645064349650741
"33029",0,0.0244999137323253,0.0099009900990099,0.0396039603960396,0.0099009900990099,0.0099009900990099,7.09443958923487e-69,0.06891464631384,0,0.0210512617370545
"33031",0,4.69413671006951e-06,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.73376674834431e-38,3.61879119726719e-06,0,3.54746779793664e-06
"33032",6.11964977879071e-217,0.000177234709088374,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,4.21002559029778e-50,0.000288850001316704,9.07523157834949e-215,0.000275569968701859
"33033",0,2.08033020940428e-09,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,8.03423238358177e-70,2.83897184762937e-06,0,2.08033020940368e-09
"33034",0,0.473512073205567,0.0099009900990099,0.168316831683168,0.0099009900990099,0.396039603960396,7.86749222324014e-98,0.21891278167206,0,0.473512073205392
"33035",0,0.895990070534166,0.0099009900990099,0.782178217821782,0.0099009900990099,0.920792079207921,1.12299732949713e-163,0.85517670241889,0,0.89599007053424
"33039",0,0.537868492420301,0.0099009900990099,0.277227722772277,0.0099009900990099,0.475247524752475,2.62844414485872e-174,0.349267941519068,0,0.537868492420368
"33053",0,0.0295502986286788,0.0099009900990099,0.0396039603960396,0.0099009900990099,0.0396039603960396,8.42263744088245e-56,0.00932284843063476,0,0.0288862578402751
"33054",0,8.0913767019444e-07,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.97978494773035e-72,8.21931659802709e-05,0,2.09302762071434e-06
"33058",0,0.000418886009463502,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,3.30635064075618e-73,0.00402316107269207,0,0.0004188860094635
"34002",0,3.74262010389184e-05,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.07585659428897e-74,0.00015660888551862,0,3.77946210350131e-05
"34003",0,3.88893173796275e-07,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.32098337395056e-99,1.42123149711357e-05,0,4.07793310386191e-07
"34004",0,0.630977502193677,0.0099009900990099,0.445544554455446,0.0099009900990099,0.564356435643564,1.14069030346869e-158,0.540990776182832,0,0.626870751117444
"34005",0,0.000284263018222249,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,4.06643507606889e-74,9.09483673898717e-05,0,0.000188029529641282
"34006",0,0.000737997077439915,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0297029702970297,2.34676182823327e-109,0.00220814420319677,0,0.000737997077439668
"34007",0,0.000443930068742462,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.54670581319623e-54,0.000775248545181106,0,0.000443930068742364
"34008",0,0.236250603966833,0.0099009900990099,0.336633663366337,0.0099009900990099,0.277227722772277,6.46450578417498e-199,0.524300577329654,0,0.213392282381114
"34010",0,0.00676112073966986,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0693069306930693,3.09907721344621e-46,0.00354927433591945,0,0.00676112073966904
"34011",0,0.00142462547353076,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,4.75513325026779e-132,0.0131858763647326,0,0.00142462547353034
"34012",0,4.25132973452522e-05,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,2.5480214100658e-71,0.00344419755932286,0,6.21956860151954e-05
"35003",0,0.000513872579615092,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0198019801980198,6.26651353714145e-48,0.00297963498947995,0,0.000453847345993535
"35008",0,9.96975795421275e-06,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.12728440601637e-45,2.25987467611818e-05,0,9.96975795421066e-06
"36003",0,2.15357876635512e-05,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.59888851823934e-41,6.41436374452303e-05,0,1.80079363888997e-05
"36006",0,0.229666821763054,0.0099009900990099,0.118811881188119,0.0099009900990099,0.267326732673267,8.6604064956867e-174,0.309771714920402,0,0.229666821763118
"36009",0,2.2573357395807e-05,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,8.62281544951534e-43,6.921580766211e-05,0,2.17470264146129e-05
"36010",3.0324693402788e-232,6.09980594616372e-07,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.22916769039254e-19,0.000197444976546276,3.0324693402966e-232,6.09980594616445e-07
"36011",5.13848409624329e-239,6.43641366734103e-10,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.68011941860578e-25,8.26859731992437e-07,2.34384933432701e-239,5.8064994938363e-10
"36012",1.07892317776572e-292,0.000243243626126486,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.86142561229104e-63,0.000465969054576561,1.94586235263637e-289,0.000406904561966221
"37001",0,2.64360390230071e-06,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.11150949639768e-66,0.000349757216754129,0,2.64360390230024e-06
"37003",0,7.98719173956136e-07,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,7.18729299376762e-60,0.000376867266789335,0,4.07049323909353e-06
"37005",0,0.000849699309788248,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,5.56645663313204e-103,0.00594519720922133,0,0.000783808359360384
"37008",0,0.000708885125786075,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,7.11181481764405e-71,0.0018404241791125,0,0.000492493960923292
"37009",0,2.02118235039224e-05,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.24400338719108e-29,0.00319283134550998,0,1.73883519041143e-05
"37010",0,0.0010021201987559,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.9575454614837e-57,0.0181842339520258,0,0.000861186492707002
"37011",0,5.06033541653244e-07,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.10993990980138e-54,1.39553517834371e-05,0,5.06033541653661e-07
"37018",0,2.03056219212309e-07,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.84695813177282e-37,2.77889583019904e-05,0,2.03056219212276e-07
"37019",1.94447800033932e-293,1.6378613629841e-12,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,4.75887688722969e-31,7.51950131362518e-08,1.94447800033362e-293,1.637861362985e-12
"37020",0,3.35626918557192e-06,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.00543380727343e-52,6.27783417389093e-05,0,3.48629913163302e-06
"37031",0,0.00189425719329501,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0198019801980198,6.464138659021e-41,0.0295193587331094,0,0.00189425719329406
"37033",6.24770174901163e-88,5.12946020256128e-09,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.14598035774654e-11,8.12886303208596e-05,6.24770174902421e-88,5.12946020256041e-09
"38001",0,0.000120798113208777,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,5.62847648835018e-91,0.00104349495677855,0,0.000231190777454157
"38003",0,1.01057607256574e-20,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,7.9805307478084e-90,2.88536442521812e-11,0,6.16323420236171e-21
"38004",0,0.014252107762645,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0396039603960396,2.27171177937188e-36,0.0220632412043184,0,0.0142521077626313
"38007",6.34494656406894e-155,2.9446891890141e-17,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.18728326155882e-32,1.57789770932587e-07,6.34494656405335e-155,2.9446891890123e-17
"38012",3.29297101771815e-224,3.35478338113639e-12,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.53478167447739e-09,0.142164030225884,3.29297101772187e-224,3.35478338113716e-12
"38014",9.10243147933006e-203,4.88945168048511e-08,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.23667870100241e-34,0.000298450692627869,9.10243147934535e-203,4.88945168048283e-08
"38017",5.88637169146643e-104,0.0279058568530661,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0396039603960396,5.33456686261721e-05,0.0555351810827166,5.88637169146015e-104,0.027905856853059
"38018",0,3.90945646337745e-09,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.63062989841721e-268,7.81112214658137e-07,0,3.7768439905387e-09
"38021",0,1.82676184648746e-08,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,4.08810189562645e-62,4.79171976864314e-05,0,1.82676184648859e-08
"38026",0,1.51630935446289e-05,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.87478202096414e-66,0.000486880614051773,0,1.51630935446277e-05
"38029",0,0.00100309880003854,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0198019801980198,4.93159163913125e-15,0.00296051330877772,0,0.00100309880003855
"38030",0,0.0120935855129776,0.0099009900990099,0.0693069306930693,0.0099009900990099,0.0396039603960396,6.80594208719739e-51,0.0069212440687764,0,0.0116170844280031
"39001",0,0.00662900747809812,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0396039603960396,0,0.03860103853661,0,0.00662900747809726
"39002",0,0.293950999325628,0.0099009900990099,0.099009900990099,0.0099009900990099,0.297029702970297,1.54228976253997e-190,0.455569556448381,0,0.259466620520308
"39004",7.1386841776875e-84,1.50661287063321e-13,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.97235700001167e-25,2.87557018751765e-06,3.76934442843801e-73,1.30869708518099e-13
"39005",3.45209583012012e-191,2.35083807273741e-21,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.17865631424424e-53,2.18303949065308e-11,1.02498854290835e-190,2.94604609971111e-21
"39006",0,0.00475064303185066,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0297029702970297,3.86400454006231e-147,0.0184773667606854,0,0.00447755204519383
"39007",0,5.95758267180193e-06,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0,0.00355091297804184,0,5.41322055021318e-06
"39008",0,0.703025022481254,0.0099009900990099,0.514851485148515,0.0099009900990099,0.792079207920792,9.46486469060217e-262,0.783369389143605,0,0.596358492361496
"39010",0,0.00163060416610648,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0198019801980198,1.51395652357405e-249,0.0203578068437557,0,0.00203941990826436
"39011",0,3.08746752643261e-08,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,6.89361192393741e-196,0.000671779986378231,0,3.09425065006341e-08
"39012",1.20316576036216e-297,5.45120948304176e-14,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,8.26082744117785e-46,1.12698034907472e-05,1.6865736584444e-295,2.77507687087663e-14
"39014",0,1.03963192741842e-09,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,3.54004176050738e-132,1.47463087374089e-05,0,1.05317628439789e-09
"39015",0,4.66196269791538e-10,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.36434330779678e-78,1.13336635089264e-06,0,1.2377574038694e-09
"39016",0,0.00078816089803959,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,7.54970812872253e-235,0.0910152142977178,0,0.000807448756429492
"39017",0,0.000476997192613434,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,5.71089240101179e-42,0.000544995746149392,0,0.000476997192613429
"39019",0,0.000957901416044944,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0198019801980198,5.08667586218058e-101,0.096837877437472,0,0.000737591161356322
"39020",0,1.33652613292734e-05,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.25813994597379e-86,0.0163877726715283,0,1.07834976710438e-05
"39021",0,0.994601462783344,0.0099009900990099,0.881188118811881,0.0099009900990099,0.98019801980198,1.0254339386129e-38,0.983383079166092,0,0.993340677794741
"39022",0,0.000165319429099106,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.82151186556838e-142,0.0276337775533066,0,0.000155090006896305
"39023",3.08509667900759e-302,5.53980667550253e-08,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.47940158845851e-90,4.56322569803692e-06,2.5598994344562e-299,6.98830771823569e-08
"39025",0,1.44444630323804e-06,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.91699809441554e-135,0.00225282563434899,0,7.49823403453809e-07
"39027",0,0.0869696867438436,0.0099009900990099,0.0594059405940594,0.0099009900990099,0.0693069306930693,7.11254897226357e-103,0.0791600950358337,0,0.117573353309725
"39028",0,0.000391693652018803,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,4.38593780360271e-55,0.0419222804222717,0,0.000445264917720406
"39029",0,2.83258075140699e-08,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.98318491006329e-148,0.000276438361694492,0,1.93807271598749e-08
"39034",0,0.247638001544637,0.0099009900990099,0.168316831683168,0.0099009900990099,0.207920792079208,3.56122296196785e-59,0.519134078618057,0,0.278344593060365
"39035",0,0.00218818039014857,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.11570560652012e-95,0.0433609070316823,0,0.00218818039014729
"39036",0,1.26068936857e-07,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.05755331024153e-54,0.000315794180774415,2.17388884170148e-322,7.96128135704118e-08
"39037",0,0.40147066034456,0.0099009900990099,0.217821782178218,0.0099009900990099,0.405940594059406,7.27587063342393e-28,0.70090530508245,0,0.52648219112924
"39042",0,0.00405524980649137,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,1.71675494449737e-68,0.00986056852464199,0,0.00405524980649289
"39049",1.43906563681318e-242,1.01877037282782e-16,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.67529974919398e-55,7.34606928190861e-10,1.43906563681788e-242,1.01877037282763e-16
"39052",0,7.21649316650447e-14,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,7.0974105499439e-53,3.91142426775136e-06,0,1.02595603532592e-13
"39054",0,1.89989317576781e-06,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.24605990927732e-79,0.0031187746589013,0,1.89989317576884e-06
"39056",1.05464641600304e-160,9.58476124717965e-27,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.6586182539097e-37,2.11467844724003e-13,1.47029921614132e-160,4.66037714010703e-27
"39061",4.96865060497207e-66,0.227373976728792,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.287128712871287,2.27544651186256e-35,0.194063475101627,3.08390972474678e-66,0.260536271764803
"39065",2.25900691780125e-07,0.0863433062986611,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.118811881188119,0.000121938401246168,0.0508350037464347,1.02360709719951e-06,0.0837909285017721
"39069",0,1.40319006500347e-07,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.47181080387393e-155,0.00158803428685036,0,1.14633387317338e-07
"39072",0,0.239958306863567,0.0099009900990099,0.178217821782178,0.0099009900990099,0.237623762376238,0,0.302531704125406,0,0.239958306863538
"39078",0,1.14296108933571e-10,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,4.301802402533e-70,0.000442606517280899,0,1.39185132541004e-10
"39081",0,0.255451607302328,0.0099009900990099,0.0594059405940594,0.0099009900990099,0.336633663366337,1.92723745854503e-96,0.152435381764017,0,0.238678575066971
"39087",0,0.000373755176603554,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,2.09738510413928e-145,0.0484137376909561,0,0.000368479536380259
"39088",0,3.96594284954347e-07,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,6.64213991401186e-244,4.66637130524157e-05,0,3.14878696736051e-07
"39095",1.02815807643102e-192,1.3274057863087e-10,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,1.0498790743802e-39,6.66278577765464e-05,1.02815807642958e-192,1.32740578631021e-10
"39099",1.06894523228484e-90,0.0262896613193932,0.0099009900990099,0.0594059405940594,0.0099009900990099,0.0594059405940594,3.29316325154661e-09,0.244308417490713,1.28591725936075e-90,0.01135838531073
"39101",2.86130208007436e-47,0.426548773256536,0.0099009900990099,0.158415841584158,0.0099009900990099,0.455445544554455,6.43012841421782e-20,0.234817711545186,2.12084486460171e-46,0.340636020093191
"39105",0,0.496687800861166,0.0099009900990099,0.257425742574257,0.0099009900990099,0.574257425742574,2.02855672285057e-59,0.563942449496017,0,0.496687800861156
